Headline,Sentiment
חשש להתקפה נוספת באזור חברון,Negative
"מתקפה על מוצב צה""ל באילת: נפגעים בקרב הכוחות",Negative
פיגוע דקירה ברמאללה: מספר נפגעים,Negative
תקיפת כוחות הביטחון בעוטף עזה: מספר פצועים,Negative
חשש להתקפה נוספת באזור עזה,Negative
"כוחות צה""ל הותקפו על ידי חמושים ביהודה ושומרון",Negative
יעד החיסול בדאחייה - מפקד היחידה האווירית של חיזבאללה,Negative
ירי טילים לעבר יישובים בבאר שבע: נזק נגרם,Negative
חשש להתקפה נוספת באזור ירושלים,Negative
עימותים אלימים בין מתנחלים לפלסטינים בבאר שבע,Negative
דיווח: מערכות הגנה אווירית בסוריה הופעלו פעם נוספת,Negative
תושבי שכם מתבקשים להישאר במקלטים בשל איום טילים,Negative
ירי טילים לעבר יישובים בבאר שבע: נזק נגרם,Negative
חמאס איים בהסלמה נוספת באזור ירושלים,Negative
חמאס איים בהסלמה נוספת באזור תל אביב,Negative
תושבי ירושלים מתבקשים להישאר במקלטים בשל איום טילים,Negative
חמאס איים בהסלמה נוספת באזור רמאללה,Negative
"כוחות צה""ל הותקפו על ידי חמושים בחברון",Negative
"כוחות צה""ל הותקפו על ידי חמושים בעוטף עזה",Negative
תושבי ירושלים מתבקשים להישאר במקלטים בשל איום טילים,Negative
"כוחות צה""ל הותקפו על ידי חמושים ביהודה ושומרון",Negative
תקיפת כוחות הביטחון בחברון: מספר פצועים,Negative
"כוחות צה""ל הותקפו על ידי חמושים בירושלים",Negative
תקיפת כוחות הביטחון בירושלים: מספר פצועים,Negative
ירי טילים לעבר יישובים בתל אביב: נזק נגרם,Negative
פיגוע ירי בבאר שבע: מספר הרוגים ופצועים,Negative
ירי טילים לעבר יישובים בבאר שבע: נזק נגרם,Negative
פיגוע דקירה בבאר שבע: מספר נפגעים,Negative
חמאס איים בהסלמה נוספת באזור באר שבע,Negative
ירי טילים לעבר יישובים בשכם: נזק נגרם,Negative
עימותים אלימים בין מתנחלים לפלסטינים בעזה,Negative
עימותים בין מתנחלים לפלסטינים סמוך ליריחו,Negative
חמאס איים בהסלמה נוספת באזור ירושלים,Negative
"כוחות צה""ל הותקפו על ידי חמושים בחברון",Negative
עימותים אלימים בין מתנחלים לפלסטינים בירושלים,Negative
"כוחות צה""ל הותקפו על ידי חמושים ביהודה ושומרון",Negative
תקיפת כוחות הביטחון ביהודה ושומרון: מספר פצועים,Negative
עימותים אלימים בין מתנחלים לפלסטינים בתל אביב,Negative
חמאס איים בהסלמה נוספת באזור שכם,Negative
"כוחות צה""ל הותקפו על ידי חמושים באילת",Negative
חשש להתקפה נוספת באזור רמאללה,Negative
"מתקפה על מוצב צה""ל בחברון: נפגעים בקרב הכוחות",Negative
תושבי יהודה ושומרון מתבקשים להישאר במקלטים בשל איום טילים,Negative
"כוחות צה""ל הותקפו על ידי חמושים בתל אביב",Negative
תקיפת כוחות הביטחון באילת: מספר פצועים,Negative
תושבי תל אביב מתבקשים להישאר במקלטים בשל איום טילים,Negative
תושבי רמאללה מתבקשים להישאר במקלטים בשל איום טילים,Negative
תושבי שכם מתבקשים להישאר במקלטים בשל איום טילים,Negative
פיגוע דקירה בתל אביב: מספר נפגעים,Negative
פיגוע דקירה בעוטף עזה: מספר נפגעים,Negative
חשש להתקפה נוספת באזור באר שבע,Negative
תושבי ירושלים מתבקשים להישאר במקלטים בשל איום טילים,Negative
תושבי חברון מתבקשים להישאר במקלטים בשל איום טילים,Negative
חשש להתקפה נוספת באזור שכם,Negative
"כוחות צה""ל הותקפו על ידי חמושים בשכם",Negative
חמאס איים בהסלמה נוספת באזור שכם,Negative
תקיפת כוחות הביטחון בעזה: מספר פצועים,Negative
"כוחות צה""ל הותקפו על ידי חמושים בעזה",Negative
תקיפת כוחות הביטחון ברמאללה: מספר פצועים,Negative
פיגוע ירי בעזה: מספר הרוגים ופצועים,Negative
חמאס איים בהסלמה נוספת באזור באר שבע,Negative
פיגוע ירי בבאר שבע: מספר הרוגים ופצועים,Negative
פיגוע דקירה בחברון: מספר נפגעים,Negative
"מתקפה על מוצב צה""ל ברמאללה: נפגעים בקרב הכוחות",Negative
"חיזבאללה: ""הטיל נורה לעבר מטה המוסד, שאחראי על פיצוץ מכשירי הקשר""",Negative
גורם בחיזבאללה מכחיש את חיסולו של כרכי בדאחייה,Negative
חשש להתקפה נוספת באזור חברון,Negative
תושבי ירושלים מתבקשים להישאר במקלטים בשל איום טילים,Negative
חשש להתקפה נוספת באזור ירושלים,Negative
פיגוע דקירה ביהודה ושומרון: מספר נפגעים,Negative
ירי טילים לעבר יישובים בעזה: נזק נגרם,Negative
פיגוע ירי בחברון: מספר הרוגים ופצועים,Negative
תושבי יהודה ושומרון מתבקשים להישאר במקלטים בשל איום טילים,Negative
עימותים אלימים בין מתנחלים לפלסטינים באילת,Negative
תקיפת כוחות הביטחון בחברון: מספר פצועים,Negative
פיגוע ירי בעוטף עזה: מספר הרוגים ופצועים,Negative
עימותים אלימים בין מתנחלים לפלסטינים בתל אביב,Negative
תושבי עוטף עזה מתבקשים להישאר במקלטים בשל איום טילים,Negative
תקיפת כוחות הביטחון בחברון: מספר פצועים,Negative
ירי טילים לעבר יישובים בשכם: נזק נגרם,Negative
חשש להתקפה נוספת באזור שכם,Negative
תושבי חברון מתבקשים להישאר במקלטים בשל איום טילים,Negative
עימותים אלימים בין מתנחלים לפלסטינים בשכם,Negative
ירי טילים לעבר יישובים בעזה: נזק נגרם,Negative
תקיפת כוחות הביטחון בעזה: מספר פצועים,Negative
חמאס איים בהסלמה נוספת באזור עוטף עזה,Negative
"מתקפה על מוצב צה""ל בעזה: נפגעים בקרב הכוחות",Negative
ירי טילים לעבר יישובים בעזה: נזק נגרם,Negative
חמאס איים בהסלמה נוספת באזור תל אביב,Negative
פיגוע ירי בתל אביב: מספר הרוגים ופצועים,Negative
"מתקפה על מוצב צה""ל בחברון: נפגעים בקרב הכוחות",Negative
תקיפת כוחות הביטחון ברמאללה: מספר פצועים,Negative
חשש להתקפה נוספת באזור ירושלים,Negative
פיגוע דקירה בשכם: מספר נפגעים,Negative
פורטוגל: 2 הרוגים ו-3 נעדרים בהתרסקות מסוק בצפון המדינה,Negative
ירי טילים לעבר יישובים באילת: נזק נגרם,Negative
פיגוע ירי בחברון: מספר הרוגים ופצועים,Negative
עימותים אלימים בין מתנחלים לפלסטינים באילת,Negative
ירי טילים לעבר יישובים ברמאללה: נזק נגרם,Negative
חמאס איים בהסלמה נוספת באזור תל אביב,Negative
"כוחות צה""ל הותקפו על ידי חמושים באילת",Negative
חשש להתקפה נוספת באזור באר שבע,Negative
חשש להתקפה נוספת באזור אילת,Negative
עימותים אלימים בין מתנחלים לפלסטינים בחברון,Negative
פיגוע דקירה ביהודה ושומרון: מספר נפגעים,Negative
תקיפת כוחות הביטחון בתל אביב: מספר פצועים,Negative
חשש להתקפה נוספת באזור שכם,Negative
פיגוע דקירה בשכם: מספר נפגעים,Negative
פיגוע ירי באילת: מספר הרוגים ופצועים,Negative
עימותים אלימים בין מתנחלים לפלסטינים בחברון,Negative
פיגוע ירי בעזה: מספר הרוגים ופצועים,Negative
פיגוע ירי בעוטף עזה: מספר הרוגים ופצועים,Negative
עימותים אלימים בין מתנחלים לפלסטינים בעוטף עזה,Negative
"גלנט: ""המסר בתקיפה בתימן ברור - אין מקום רחוק מדי""",Negative
"מתקפה על מוצב צה""ל באילת: נפגעים בקרב הכוחות",Negative
